"","Robos_vivienda","Robos_personas","distancia_estacion_policia"
"1",42,524,372.829486006709
"2",105,1440,780.865545424542
"3",233,2337,612.628691877481
"4",233,2337,846.183001000934
"5",105,1440,148.848208294988
"6",101,1202,164.481252554821
"7",156,1609,905.520090411429
"8",156,1609,1157.71685041696
"9",156,1609,840.437767346001
"10",156,1609,1096.74913006783
"11",156,1609,1069.16654721944
"12",156,1609,973.848802308814
"13",156,1609,973.848802308814
"14",156,1609,814.277876568183
"15",156,1609,588.266900859907
"16",233,2337,391.981011838831
"17",156,1609,979.426641510969
"18",156,1609,985.733154407875
"19",156,1609,161.243035985419
"20",156,1609,406.709526511931
"21",156,1609,298.618901178886
"22",156,1609,298.618901178886
"23",156,1609,422.795311373506
"24",156,1609,1058.05126498222
"25",156,1609,431.238022952065
"26",156,1609,1192.01890641461
"27",156,1609,1287.64496922684
"28",156,1609,1200.17268331778
"29",156,1609,1200.17268331778
"30",156,1609,835.170434265803
"31",239,2612,837.743028195486
"32",233,2337,580.774883852261
"33",233,2337,561.936132239485
"34",101,1202,399.14912001368
"35",53,926,69.5560002017284
"36",101,1202,306.145731286407
"37",156,1609,1140.02948272243
"38",156,1609,604.04262790519
"39",53,926,512.82833982928
"40",233,2337,497.800099147116
"41",156,1609,522.951552675894
"42",156,1609,430.960426479185
"43",156,1609,1123.65442631833
"44",233,2337,885.381022722752
"45",88,1055,294.47154930426
"46",156,1609,1008.93030240525
"47",156,1609,852.420098125351
"48",156,1609,965.466711423553
"49",156,1609,835.170434265803
"50",156,1609,1054.9437775858
"51",156,1609,462.716458269702
"52",233,2337,497.800099147116
"53",156,1609,821.154915383516
"54",156,1609,821.154915383516
"55",156,1609,1103.87526316474
"56",156,1609,1131.32267090615
"57",156,1609,811.921055413659
"58",156,1609,140.829095585649
"59",156,1609,701.978648697513
"60",156,1609,479.094568618475
"61",88,1055,528.100065967903
"62",156,1609,536.202724134075
"63",239,2612,575.027788451785
"64",105,1440,728.699517727227
"65",156,1609,924.927270113554
"66",88,1055,432.027729439264
"67",156,1609,1199.01400917935
"68",156,1609,1635.2455182972
"69",156,1609,1069.13374903558
"70",105,1440,888.991595404925
"71",21,1094,180.588985375677
"72",105,1440,446.749562590534
"73",273,2652,779.357344124523
"74",233,2337,691.083374423022
"75",239,2612,976.753254441493
"76",156,1609,1425.72905194263
"77",156,1609,1363.04562449443
"78",156,1609,923.204898398633
"79",156,1609,1198.12725085296
"80",156,1609,502.484488069004
"81",156,1609,917.13017464993
"82",156,1609,1138.22819592666
"83",156,1609,1026.38994193021
"84",156,1609,1057.61735425452
"85",156,1609,196.905378510839
"86",101,1202,1027.44149632072
"87",8,201,465.800849356966
"88",156,1609,230.70187694012
"89",53,926,233.326218834885
"90",88,1055,585.936369270587
"91",21,1094,301.924647486801
"92",233,2337,691.083374423022
"93",156,1609,1399.58164156228
"94",21,1094,301.924647486801
"95",156,1609,887.589688654551
"96",88,1055,244.698078581439
"97",101,1202,321.649240884312
"98",156,1609,1036.66528116822
"99",156,1609,304.319013771888
"100",156,1609,226.311179145106
"101",156,1609,162.270230498331
"102",156,1609,948.707672892577
"103",156,1609,1077.91025475838
"104",156,1609,1078.11827120613
"105",156,1609,1150.32461007601
"106",156,1609,97.1335452379643
"107",156,1609,686.873521979476
"108",156,1609,544.506953120436
"109",156,1609,1012.1399003489
"110",156,1609,1012.1399003489
"111",156,1609,744.659329422607
"112",156,1609,219.124643066592
"113",156,1609,435.259570243275
"114",156,1609,699.302227397506
"115",156,1609,1204.70543881967
"116",156,1609,720.820473201208
"117",156,1609,131.555636733766
"118",156,1609,141.132607524416
"119",156,1609,931.312325511418
"120",156,1609,1452.62269595565
"121",156,1609,131.555636733766
"122",156,1609,1453.64793278883
"123",156,1609,1523.05398498568
"124",156,1609,141.613615364609
"125",156,1609,493.680586551314
"126",156,1609,243.903723529034
"127",156,1609,1152.1313107112
"128",156,1609,965.466711423553
"129",156,1609,1207.42320451466
"130",156,1609,808.50410377872
"131",156,1609,243.903723529034
"132",156,1609,243.903723529034
"133",156,1609,234.036279298183
"134",156,1609,834.210862258494
"135",156,1609,1113.96107426893
"136",156,1609,514.751478177182
"137",156,1609,713.741245295451
"138",156,1609,1216.39735870882
"139",156,1609,835.170434265803
"140",156,1609,1160.72100012371
"141",156,1609,509.107792161072
"142",156,1609,1200.17268331778
"143",156,1609,487.90776718129
"144",156,1609,307.565866139849
"145",156,1609,875.345559353999
"146",156,1609,677.259349004471
"147",156,1609,1004.85977197316
"148",156,1609,990.147538205863
"149",156,1609,398.314535737915
"150",156,1609,1230.45811200896
"151",156,1609,713.741245295451
"152",156,1609,1463.44842561369
"153",156,1609,262.355151813205
"154",156,1609,1477.23695577449
"155",156,1609,371.976135088445
"156",156,1609,1004.85977197316
"157",156,1609,600.233702392104
"158",156,1609,196.905378510839
"159",156,1609,725.929782979375
"160",156,1609,860.547958843909
"161",156,1609,517.813642815109
"162",156,1609,1142.75190332713
"163",156,1609,1010.08437319741
"164",156,1609,1082.5787499233
"165",53,926,547.566094748352
"166",88,1055,614.722154606132
"167",53,926,349.040351548009
"168",88,1055,242.133268958174
"169",105,1440,127.504051557862
"170",105,1440,127.504051557862
"171",105,1440,757.674349026383
"172",105,1440,894.576570715331
"173",239,2612,608.598898377288
"174",239,2612,340.756307338287
"175",233,2337,446.569986326899
"176",233,2337,594.458207854451
"177",233,2337,605.337118226159
"178",233,2337,382.103858936632
"179",233,2337,78.1629568244885
"180",233,2337,1290.51393447169
"181",233,2337,997.582445735837
"182",233,2337,1008.37607703908
"183",273,2652,291.009852675448
"184",273,2652,291.009852675448
"185",156,1609,929.822003579856
"186",156,1609,1047.25329751628
"187",156,1609,164.714398630935
"188",156,1609,1007.6999135737
"189",156,1609,434.594686513298
"190",156,1609,828.791320899309
"191",156,1609,636.96416819993
"192",156,1609,825.442278050238
"193",156,1609,588.266900859907
"194",156,1609,373.195541220396
"195",156,1609,693.730474065013
"196",156,1609,325.210366770607
"197",101,1202,612.584185709579
"198",88,1055,338.626276615025
"199",105,1440,624.299634871591
"200",233,2337,363.534861801076
"201",233,2337,1541.94224816202
"202",233,2337,1375.66265288246
"203",233,2337,653.234415079478
"204",233,2337,1275.65438024027
"205",233,2337,1275.65438024027
"206",273,2652,481.94644152209
"207",156,1609,1400.45991786198
"208",156,1609,824.916570457185
"209",156,1609,920.189088320465
"210",156,1609,808.50410377872
"211",156,1609,470.726033655817
"212",156,1609,1010.08437319741
"213",156,1609,1033.70490196696
"214",156,1609,875.345559353999
"215",156,1609,766.523410084819
"216",156,1609,467.105741918
"217",156,1609,1113.96107426893
"218",156,1609,942.911496870184
"219",156,1609,825.442278050238
"220",156,1609,1022.1252859864
"221",8,201,497.712057251264
"222",57,985,349.187575788532
"223",105,1440,186.529428368729
"224",239,2612,402.352516203778
"225",233,2337,607.420049536724
"226",233,2337,774.3222578889
"227",233,2337,1146.93232938803
"228",233,2337,1502.34320275937
"229",233,2337,691.083374423022
"230",273,2652,955.416327749673
"231",156,1609,736.968160555141
"232",156,1609,381.988170994134
"233",156,1609,666.948701593036
"234",156,1609,504.443333541067
"235",156,1609,905.876770078621
"236",21,1094,466.762760049581
"237",101,1202,494.796383587662
"238",88,1055,411.368050886103
"239",88,1055,390.260810899742
"240",88,1055,533.887784859832
"241",88,1055,510.341369736415
"242",88,1055,256.746648324702
"243",53,926,777.609720632559
"244",53,926,292.378224927941
"245",88,1055,874.791508952522
"246",88,1055,257.988711107716
"247",53,926,93.7444592900068
"248",239,2612,590.501462100004
"249",239,2612,106.033759619181
"250",233,2337,855.240523201894
"251",233,2337,775.348766107238
"252",233,2337,661.29212402821
"253",233,2337,302.87804606634
"254",92,875,228.911276068065
"255",101,1202,1054.06247281773
"256",92,875,340.53954819765
"257",156,1609,845.423408000496
"258",156,1609,1117.20694124314
"259",156,1609,612.418248972539
"260",156,1609,821.154915383516
"261",156,1609,821.154915383516
"262",156,1609,1088.47064173401
"263",156,1609,123.762408516345
"264",156,1609,875.600697264782
"265",156,1609,990.147538205863
"266",156,1609,337.28066572244
"267",156,1609,671.008995791944
"268",156,1609,877.108776165144
"269",156,1609,605.589583896824
"270",156,1609,1198.37033384148
"271",156,1609,724.074073942861
"272",156,1609,1164.84233251014
"273",233,2337,864.377974160804
"274",156,1609,1029.62240422656
"275",156,1609,337.503396550207
"276",156,1609,165.165136735138
"277",156,1609,1138.22819592666
"278",156,1609,1130.73892505271
"279",156,1609,864.091822009047
"280",156,1609,665.732701064702
"281",156,1609,566.05371736293
"282",156,1609,665.732701064702
"283",156,1609,1170.57236933663
"284",156,1609,327.487949619226
"285",156,1609,1138.22819592666
"286",156,1609,775.791205205727
"287",156,1609,855.387380699408
"288",53,926,462.163498495166
"289",88,1055,523.341209535737
"290",53,926,124.877662684083
"291",88,1055,720.719649758747
"292",53,926,349.040351548009
"293",64,1433,131.950302103791
"294",53,926,124.525942238268
"295",88,1055,458.483819478297
"296",88,1055,852.72787679756
"297",105,1440,703.794969979508
"298",105,1440,1023.9659122911
"299",239,2612,362.952349476478
"300",105,1440,862.877298524593
"301",105,1440,372.92879850154
"302",239,2612,867.566891816947
"303",233,2337,486.916807787929
"304",233,2337,664.659896505525
"305",233,2337,593.362050032823
"306",233,2337,628.954124771587
"307",233,2337,1049.91296355049
"308",233,2337,1234.54640356001
"309",233,2337,637.723627545858
"310",233,2337,619.715347255293
"311",239,2612,1143.4469008182
"312",233,2337,517.214960370476
"313",233,2337,691.083374423022
"314",233,2337,1534.74652328798
"315",233,2337,659.99743558246
"316",233,2337,574.869975399586
"317",233,2337,664.659896505525
"318",233,2337,880.971475650733
"319",233,2337,461.860420717446
"320",273,2652,641.638118170409
"321",273,2652,641.03226265097
"322",273,2652,816.59631052447
"323",273,2652,919.033055208118
"324",239,2612,1173.90789563759
"325",239,2612,746.696839199112
"326",239,2612,520.706809510013
"327",239,2612,293.262837079061
"328",239,2612,400.871543158692
"329",156,1609,653.402682210471
"330",156,1609,371.976135088445
"331",156,1609,474.827514644279
"332",156,1609,821.154915383516
"333",156,1609,821.154915383516
"334",156,1609,175.811689893252
"335",156,1609,503.876912741653
"336",156,1609,965.466711423553
"337",156,1609,196.905378510839
"338",156,1609,503.876912741653
"339",156,1609,845.273544290459
"340",156,1609,196.905378510839
"341",156,1609,503.876912741653
"342",156,1609,1207.42320451466
"343",156,1609,835.170434265803
"344",156,1609,726.629345054458
"345",156,1609,414.110826961969
"346",156,1609,441.590413538639
"347",156,1609,185.034204054072
"348",156,1609,441.590413538639
"349",156,1609,948.639815500222
"350",156,1609,827.900800212496
"351",156,1609,532.090201751553
"352",156,1609,1238.92796348121
"353",156,1609,335.397096202623
"354",156,1609,185.034204054072
"355",156,1609,441.590413538639
"356",156,1609,978.201481331429
"357",156,1609,414.110826961969
"358",156,1609,979.931741359046
"359",156,1609,441.590413538639
"360",156,1609,908.435606356583
"361",156,1609,303.729788572142
"362",156,1609,1039.6231239667
"363",156,1609,1065.84966640217
"364",156,1609,626.271223404671
"365",156,1609,303.729788572142
"366",156,1609,1469.32805998494
"367",156,1609,1046.25997831612
"368",156,1609,701.204896308227
"369",156,1609,936.275257895481
"370",156,1609,838.331545669284
"371",156,1609,683.534472433436
"372",156,1609,735.23335889296
"373",156,1609,1014.08288910661
"374",156,1609,868.282965061938
"375",156,1609,908.511130800343
"376",156,1609,396.480083694969
"377",156,1609,886.644088191114
"378",156,1609,966.517916373379
"379",156,1609,433.53993002648
"380",156,1609,1203.75052473888
"381",156,1609,1767.00944257776
"382",156,1609,1450.70262490656
"383",156,1609,740.480967569719
"384",156,1609,1078.2573187306
"385",156,1609,374.480174981486
"386",156,1609,1305.93308174191
"387",156,1609,716.755063549112
"388",156,1609,487.154660134491
"389",156,1609,518.28108129133
"390",156,1609,600.895707536615
"391",156,1609,716.958854980505
"392",156,1609,933.640665132699
"393",156,1609,681.648990925046
"394",156,1609,370.620008699862
"395",156,1609,866.85745263265
"396",156,1609,557.311435988669
"397",156,1609,903.35513948574
"398",156,1609,1203.990748793
"399",156,1609,772.818136219736
"400",156,1609,982.995090913651
"401",156,1609,551.110354553021
"402",156,1609,688.896329244537
"403",156,1609,935.203560139907
"404",156,1609,696.338168454332
"405",156,1609,461.937909616992
"406",156,1609,694.175486175796
"407",156,1609,1010.48984742086
"408",156,1609,211.988213018289
"409",156,1609,418.953576799526
"410",156,1609,874.883838772356
"411",156,1609,1355.0481775519
"412",156,1609,771.109081580144
"413",156,1609,292.907370427801
"414",156,1609,894.363438709114
"415",156,1609,711.172149950648
"416",156,1609,1463.92122015723
"417",156,1609,798.897956523776
"418",156,1609,1445.6706052829
"419",156,1609,585.69953206619
"420",156,1609,642.236461155205
"421",156,1609,1160.84050128591
"422",156,1609,1248.28229209246
"423",156,1609,987.333469209041
"424",156,1609,938.632977827806
"425",156,1609,359.107500798519
"426",156,1609,631.033665872566
"427",156,1609,1204.31483778084
"428",156,1609,774.853981219149
"429",156,1609,1063.60207235672
"430",156,1609,1464.32249952942
"431",156,1609,1123.71070370826
"432",105,1440,132.428166658526
"433",105,1440,211.774729393264
"434",105,1440,165.237478970957
"435",88,1055,978.07374401039
"436",88,1055,1075.26524946035
"437",88,1055,462.140538069587
"438",88,1055,459.35700611518
"439",88,1055,786.280820283759
"440",88,1055,528.100065967903
"441",88,1055,227.410088854466
"442",88,1055,456.14139055208
"443",88,1055,530.399220987525
"444",88,1055,357.319477462336
"445",21,1094,71.5341074452003
"446",101,1202,218.323638886551
"447",101,1202,857.63165081197
"448",101,1202,792.291660332013
"449",53,926,245.000896898349
"450",53,926,677.135147310472
"451",53,926,677.213736327388
"452",53,926,676.742339385416
"453",53,926,212.513119917448
"454",53,926,677.056567433404
"455",53,926,790.099739078968
"456",53,926,234.372579373927
"457",53,926,234.372579373927
"458",53,926,234.372579373927
"459",53,926,677.527199590406
"460",53,926,677.213736327388
"461",53,926,677.056567433404
"462",53,926,426.49827637961
"463",53,926,677.056567433404
"464",53,926,786.377850464449
"465",53,926,677.527227361877
"466",53,926,787.040284457573
"467",53,926,677.527227361877
"468",53,926,539.421654805681
"469",53,926,611.024854971259
"470",239,2612,384.965153052446
"471",156,1609,1011.19884659674
"472",53,926,347.486358277281
"473",57,985,346.791715444901
"474",156,1609,1699.46645943138
"475",156,1609,717.652794026824
"476",156,1609,915.841028962385
"477",156,1609,438.299027443518
"478",156,1609,619.99583662715
"479",156,1609,1054.29959116663
"480",156,1609,1248.50087818131
"481",88,1055,244.043753625965
"482",156,1609,174.739471981498
"483",156,1609,1250.82740152116
"484",105,1440,440.135161441161
"485",105,1440,488.739692119028
"486",105,1440,492.724960827012
"487",156,1609,1201.10610705185
"488",156,1609,644.800777243183
"489",156,1609,1046.19902956234
"490",53,926,575.493466285471
"491",156,1609,849.685890879056
"492",156,1609,889.95764936742
"493",156,1609,61.7732728158781
"494",273,2652,601.231512406036
"495",233,2337,1025.67417341304
"496",273,2652,239.602343664371
"497",239,2612,264.746937158924
"498",156,1609,571.800338541938
"499",156,1609,1095.16330059265
"500",156,1609,952.98367107025
"501",156,1609,1186.70156838145
"502",156,1609,1186.70156838145
"503",21,1094,301.924647486801
"504",233,2337,523.44510189941
"505",156,1609,51.8023444772274
"506",156,1609,1313.35753693629
"507",239,2612,711.257146617373
"508",105,1124,806.489382806655
"509",41,543,157.958287867039
"510",156,1609,1552.01653167165
"511",156,1609,1552.01653167165
"512",156,1609,705.062437821848
"513",156,1609,208.75415209347
"514",156,1609,793.992192491641
"515",156,1609,745.439313931001
"516",156,1609,482.2807565188
"517",156,1609,1185.40595474239
"518",156,1609,720.88270457544
"519",156,1609,1299.07855880557
"520",156,1609,348.912327441019
"521",156,1609,974.651844571431
"522",156,1609,887.157415533894
"523",156,1609,432.465703180059
"524",156,1609,321.858562409738
"525",156,1609,278.48308621447
"526",156,1609,1126.67098258088
"527",156,1609,141.132607524416
"528",156,1609,1418.59629451305
"529",156,1609,808.50410377872
"530",156,1609,636.96416819993
"531",156,1609,965.466711423553
"532",156,1609,659.731273385101
"533",156,1609,931.312325511418
"534",156,1609,141.613615364609
"535",156,1609,697.84016094557
"536",156,1609,433.315683939365
"537",156,1609,422.795311373506
"538",156,1609,1540.56940908971
"539",156,1609,835.170434265803
"540",156,1609,1113.96107426893
"541",156,1609,601.896292092331
"542",156,1609,834.359895910539
"543",156,1609,1160.72100012371
"544",156,1609,677.259349004471
"545",156,1609,625.555340391717
"546",156,1609,454.768304616094
"547",156,1609,659.731273385101
"548",156,1609,1200.17268331778
"549",156,1609,1230.45811200896
"550",156,1609,990.147538205863
"551",156,1609,1054.29959116663
"552",156,1609,716.197940808563
"553",156,1609,875.345559353999
"554",156,1609,502.484488069004
"555",156,1609,1399.58164156228
"556",156,1609,454.768304616094
"557",156,1609,1226.88744380029
"558",156,1609,196.905378510839
"559",156,1609,665.732701064702
"560",156,1609,1010.08437319741
"561",156,1609,979.426641510969
"562",156,1609,196.905378510839
"563",156,1609,738.554740440391
"564",156,1609,1047.25329751628
"565",156,1609,1152.00867955518
"566",156,1609,1010.08437319741
"567",156,1609,1288.81372878766
"568",156,1609,392.82321248613
"569",101,1202,301.728095311175
"570",21,1094,259.64907458801
"571",21,1094,314.139350303153
"572",101,1202,482.819607927973
"573",88,1055,272.402029377869
"574",53,926,905.421706834476
"575",105,1440,127.504051557862
"576",105,1440,684.013374189885
"577",239,2612,1051.87283557608
"578",239,2612,235.153956743899
"579",88,1055,700.673690207277
"580",239,2612,349.69998575689
"581",239,2612,497.879694488168
"582",105,1440,186.529428368729
"583",88,1055,1019.64268911017
"584",239,2612,418.516463069675
"585",233,2337,724.916096919532
"586",233,2337,324.855985283463
"587",233,2337,614.360467845662
"588",233,2337,457.806026075318
"589",233,2337,846.183001000934
"590",233,2337,752.117541139373
"591",233,2337,332.845141230827
"592",273,2652,1034.90749548893
"593",273,2652,840.357871527697
"594",273,2652,957.071099258167
"595",273,2652,843.350929323159
"596",156,1609,793.866581411493
"597",156,1609,1100.30551901489
"598",156,1609,972.930377751263
"599",53,926,484.996886340234
"600",105,1440,474.31605688679
"601",239,2612,349.69998575689
"602",273,2652,443.91139468009
"603",156,1609,658.901919367409
"604",156,1609,1298.37972331662
"605",101,1202,592.265180150793
"606",41,543,625.321849360653
"607",156,1609,386.981773331428
"608",156,1609,327.487949619226
"609",156,1609,386.981773331428
"610",156,1609,800.064002547019
"611",156,1609,1249.98305190314
"612",156,1609,525.389498506386
"613",88,1055,445.145495977101
"614",233,2337,1466.18514995059
"615",233,2337,344.688287678995
"616",156,1609,965.466711423553
"617",156,1609,990.147538205863
"618",156,1609,1365.98591822213
"619",156,1609,752.333480795275
"620",156,1609,1100.91635269081
"621",156,1609,835.170434265803
"622",156,1609,1100.91635269081
"623",156,1609,447.238540041064
"624",156,1609,754.970885330213
"625",156,1609,1100.91635269081
"626",156,1609,279.763907891099
"627",156,1609,752.333480795275
"628",156,1609,1100.91635269081
"629",156,1609,1064.58892283636
"630",88,1055,445.145495977101
"631",88,1055,445.145495977101
"632",88,1055,445.145495977101
"633",88,1055,445.145495977101
"634",53,926,526.170921368082
"635",233,2337,1029.69933343761
"636",233,2337,432.793060621509
"637",233,2337,443.468261522821
"638",233,2337,419.764090150776
"639",233,2337,1466.95322266604
"640",233,2337,853.484198784357
"641",273,2652,471.054757574153
"642",239,2612,587.819252399915
"643",239,2612,851.899218574939
"644",156,1609,371.976135088445
"645",156,1609,1158.51168428258
"646",156,1609,502.484488069004
"647",156,1609,1013.43806194338
"648",156,1609,1508.83272962081
"649",156,1609,1010.08437319741
"650",156,1609,1071.06198259781
"651",156,1609,686.187468570387
"652",156,1609,1215.34871228878
"653",156,1609,1013.43806194338
"654",156,1609,1019.38129757321
"655",156,1609,1104.43335345873
"656",156,1609,1256.86672158072
"657",156,1609,1137.56349503947
"658",156,1609,1082.5787499233
"659",156,1609,1200.17268331778
"660",233,2337,1679.70663929297
"661",156,1609,730.05845810459
"662",156,1609,1213.48616521999
"663",156,1609,495.969832546385
"664",105,1440,585.563507254674
"665",105,1440,651.932277545473
"666",88,1055,1157.69072659829
"667",88,1055,854.87964894764
"668",88,1055,337.346428363157
"669",41,543,320.871950678821
"670",92,875,433.54418258343
"671",233,2337,712.935538990997
"672",233,2337,896.608621728825
"673",233,2337,1073.35595306266
"674",273,2652,618.939209265206
"675",239,2612,558.710240829256
"676",239,2612,557.245638463274
"677",239,2612,360.62801496145
"678",156,1609,1160.72100012371
"679",156,1609,1042.12808188103
"680",156,1609,203.891625623545
"681",156,1609,1057.61735425452
"682",156,1609,1298.83786275737
"683",156,1609,420.164303672706
"684",105,1440,290.745040081541
"685",105,1440,238.677464506302
"686",105,1440,355.045389463707
"687",88,1055,454.129744418456
"688",41,543,353.28083982404
"689",159,1380,386.767751707165
"690",239,2612,820.855206662402
"691",156,1609,205.339921090659
"692",156,1609,334.308789102763
"693",156,1609,747.6738152956
"694",105,1440,508.392952087226
"695",88,1055,257.844658419816
"696",101,1202,820.184994643705
"697",101,1202,659.688475917237
"698",233,2337,133.951086941805
"699",239,2612,1146.19540468534
"700",239,2612,956.26343184498
"701",105,1440,509.360261855322
"702",88,1055,280.429397140848
"703",101,1202,834.890023901173
"704",53,926,312.997025299435
"705",233,2337,674.232090890597
"706",273,2652,947.319205845195
"707",239,2612,213.307731630562
"708",239,2612,383.319929811242
"709",92,875,641.346048137451
"710",273,2652,641.173461738824
"711",71,773,831.356812372047
"712",53,926,421.441030304874
"713",233,2337,606.111860769169
"714",239,2612,814.547148794577
"715",21,1094,240.899512731366
"716",156,1609,1096.00218566108
"717",105,1440,725.651421943777
"718",239,2612,349.69998575689
"719",88,1055,274.726648591028
"720",156,1609,917.737351456792
"721",156,1609,1275.22267566749
"722",156,1609,552.438587005239
"723",156,1609,945.472671757062
"724",156,1609,880.479256405539
"725",156,1609,200.78704387921
"726",156,1609,262.618226888904
"727",156,1609,673.875354484935
"728",156,1609,1307.0397658499
"729",156,1609,830.558696900023
"730",156,1609,633.762551521424
"731",156,1609,398.314535737915
"732",156,1609,841.366906415426
"733",156,1609,436.161724838501
"734",156,1609,665.732701064702
"735",156,1609,73.8734392069977
"736",156,1609,500.413885477804
"737",156,1609,73.8734392069977
"738",156,1609,1344.70314870018
"739",156,1609,1261.28987984568
"740",156,1609,702.783000888771
"741",21,1094,360.628039295263
"742",88,1055,341.665714238117
"743",88,1055,690.916110425324
"744",53,926,245.000896898349
"745",53,926,267.48106289568
"746",53,926,368.69231990437
"747",88,1055,319.91459770416
"748",239,2612,672.961285403663
"749",105,1440,267.418988480112
"750",233,2337,235.19856591557
"751",233,2337,591.610587839146
"752",233,2337,789.536228952183
"753",233,2337,1616.36138057096
"754",71,773,792.808565232401
"755",156,1609,1149.51962578878
"756",156,1609,1345.6874018436
"757",156,1609,883.084270340639
"758",156,1609,1095.14777263
"759",156,1609,398.688005352094
"760",156,1609,84.7611866773015
"761",156,1609,800.064002547019
"762",156,1609,880.824558254329
"763",156,1609,1027.80552587936
"764",156,1609,422.795311373506
"765",156,1609,905.520090411429
"766",156,1609,1158.51168428258
"767",156,1609,1144.78564520876
"768",156,1609,1220.06287465965
"769",156,1609,322.913837884319
"770",156,1609,1160.72100012371
"771",156,1609,1354.33096077276
"772",156,1609,262.355151813205
"773",156,1609,502.484488069004
"774",156,1609,990.147538205863
"775",156,1609,766.523410084819
"776",156,1609,905.520090411429
"777",156,1609,1477.23695577449
"778",156,1609,1026.19682480988
"779",156,1609,481.662461741328
"780",156,1609,196.905378510839
"781",156,1609,1142.75190332713
"782",156,1609,1071.06198259781
"783",156,1609,835.170434265803
"784",156,1609,284.406410352657
"785",8,201,453.749793214909
"786",53,926,354.681668653871
"787",239,2612,665.120623027428
"788",105,1440,271.030155688318
"789",105,1440,492.490350580813
"790",239,2612,25.0093125479365
"791",105,1440,277.722232396664
"792",239,2612,356.644590420412
"793",233,2337,545.111946173351
"794",233,2337,736.068869914205
"795",233,2337,766.58611757071
"796",273,2652,96.1546810592624
"797",156,1609,1278.54919972496
"798",21,1094,219.504376719028
"799",156,1609,503.876912741653
"800",88,1055,241.067330589405
"801",156,1609,1489.61828612381
"802",273,2652,893.195397217124
"803",156,1609,898.343696038934
"804",156,1609,978.136317184364
"805",156,1609,908.94071700226
"806",156,1609,858.434260201488
"807",156,1609,503.876912741653
"808",156,1609,1489.61828612381
"809",156,1609,358.761712399303
"810",156,1609,588.266900859907
"811",156,1609,825.442278050238
"812",156,1609,307.565866139849
"813",156,1609,604.869621322427
"814",156,1609,737.339891303334
"815",156,1609,1609.19151854269
"816",156,1609,783.350120985272
"817",53,926,536.031066191661
"818",273,2652,1099.57836052394
"819",156,1609,1149.04327967227
"820",156,1609,677.971014434719
"821",156,1609,237.606304491462
"822",101,1202,612.584185709579
"823",88,1055,316.159331010614
"824",156,1609,503.876912741653
"825",105,1440,474.31605688679
"826",156,1609,931.862924753598
"827",156,1609,822.029408920794
"828",156,1609,899.564963553912
"829",156,1609,1523.05398498568
"830",156,1609,434.594686513298
"831",156,1609,509.107792161072
"832",156,1609,368.043506835684
"833",156,1609,358.448316620846
"834",105,1440,795.428025497366
"835",105,1440,767.386547192461
"836",156,1609,373.195541220396
"837",53,926,97.8055776482865
"838",156,1609,621.121575600643
"839",156,1609,205.339921090659
"840",42,524,851.341455089551
"841",42,524,851.341455089551
"842",101,1202,1108.08017673651
"843",273,2652,589.426902883959
"844",71,773,824.632309407967
"845",42,524,620.096555881361
"846",156,1609,1160.72100012371
"847",156,1609,1082.29219707122
"848",156,1609,456.956170301017
"849",156,1609,436.161724838501
"850",156,1609,415.666366527188
"851",156,1609,1033.70490196696
"852",156,1609,493.680586551314
"853",156,1609,1087.94363734702
"854",156,1609,1085.93857121526
"855",156,1609,931.312325511418
"856",156,1609,1100.42019512198
"857",156,1609,1431.09833294899
"858",156,1609,600.576016797639
"859",156,1609,1158.51168428258
"860",156,1609,917.737351456792
"861",156,1609,766.770805788796
"862",156,1609,750.10575284737
"863",156,1609,564.51377593889
"864",156,1609,1286.35365264249
"865",156,1609,642.800544868278
"866",156,1609,949.181355925471
"867",156,1609,949.181355925471
"868",156,1609,330.927807019569
"869",156,1609,1297.94306489824
"870",156,1609,1085.58964794434
"871",156,1609,433.02287734037
"872",156,1609,868.282965061938
"873",156,1609,1365.21572290244
"874",156,1609,1121.75817031258
"875",156,1609,683.009293497978
"876",156,1609,1413.86095854228
"877",156,1609,1175.422890098
"878",156,1609,1413.86095854228
"879",21,1094,194.731492844603
"880",53,926,775.705601612931
"881",88,1055,585.936369270587
"882",88,1055,372.345514837399
"883",88,1055,542.544319438874
"884",88,1055,240.085330487282
"885",53,926,259.799328255234
"886",88,1055,787.821297073751
"887",105,1440,415.25433281165
"888",105,1440,506.27258329175
"889",233,2337,1257.99332575497
"890",233,2337,691.083374423022
"891",233,2337,548.361998477031
"892",233,2337,574.53774629909
"893",233,2337,330.261011840147
"894",233,2337,740.548754095404
"895",233,2337,574.53774629909
"896",233,2337,1215.45205609101
"897",233,2337,395.549795573091
"898",233,2337,113.860759410661
"899",233,2337,633.924078986193
"900",233,2337,1466.95322266604
"901",233,2337,919.689322721627
"902",233,2337,1438.14829195158
"903",233,2337,527.85022901464
"904",233,2337,775.839657683751
"905",273,2652,551.805655262019
"906",273,2652,823.170020218715
"907",156,1609,1160.72100012371
"908",156,1609,525.389498506386
"909",156,1609,867.508273028354
"910",156,1609,945.02286215976
"911",156,1609,949.181355925471
"912",156,1609,1158.51168428258
"913",156,1609,913.622917944386
"914",156,1609,1047.25329751628
"915",156,1609,1651.29307951095
"916",156,1609,1363.04562449443
"917",156,1609,162.242501430472
"918",156,1609,1067.54439855467
"919",156,1609,1220.06287465965
"920",156,1609,1033.70490196696
